_id,fighter_id,name,height,weight,reach,stance,dob,n_win,n_loss,n_draw,sig_str_land_pM,sig_str_land_pct,sig_str_abs_pM,sig_str_def_pct,td_avg,td_land_pct,td_def_pct,sub_avg,tsne_2d_x,tsne_2d_y,tsne_3d_x,tsne_3d_y,tsne_3d_z
67533c6f7a2ac5f7e09afb7a,2c2caf2f2bab9df5,Humberto Bandenay,"5' 11""",145 lbs.,"71""",Southpaw,"Sep 04, 1994",14,7,0,2.22,0.41,4.79,0.41,2.9,0.46,0.62,0.5,25.438948,12.619763,5.4224057,4.0365224,1.7138181
67533c6f7a2ac5f7e09afb73,06dced58ca24a6bd,Junior Barata,"5' 10""",170 lbs.,,Orthodox,"Jan 25, 1982",9,3,1,4.03,0.33,8.46,0.34,0.0,0.0,0.0,0.0,-20.54217,-47.67553,-6.0354915,-12.028631,12.424613
67533c6f7a2ac5f7e09afb7b,4c4b44e3cf5815b3,Stephen Banaszak,"6' 0""",145 lbs.,,,"Dec 07, 1990",5,5,0,4.2,0.47,1.15,0.66,0.0,0.0,1.0,1.9,6.3215604,-22.348827,0.26875332,-10.0402155,-5.6320615
67533c6f7a2ac5f7e09afb77,6a740daf1b279661,Maycee Barber,"5' 5""",125 lbs.,"65""",Switch,"May 18, 1998",14,2,0,4.7,0.53,2.9,0.54,1.44,0.43,0.53,0.1,39.153767,-8.028637,14.260504,-5.420949,-0.7042334
67533c6f7a2ac5f7e09afb78,2c99576fefe53c7c,Renan Barao,"5' 6""",145 lbs.,"70""",Orthodox,"Jan 31, 1987",34,9,0,3.78,0.36,3.9,0.57,1.49,0.41,0.91,0.5,34.53599,-2.9426596,8.501454,-3.77908,-8.717987
67533c6f7a2ac5f7e09afb88,aec185309b4843d0,Siyar Bahadurzada,"5' 11""",170 lbs.,"73""",Orthodox,"Apr 17, 1984",24,8,1,2.91,0.4,3.23,0.49,1.32,0.61,0.62,0.3,34.476223,17.407297,10.379081,4.5263286,-5.1885967
67533c6f7a2ac5f7e09afb87,a52bc1e62cf0b7c6,Melsik Baghdasaryan,"5' 9""",145 lbs.,"70""",Southpaw,"Jan 28, 1992",8,2,0,5.28,0.61,3.06,0.58,0.0,0.0,0.72,0.0,21.399534,-43.279724,2.8087087,-13.333952,-2.492814
67533c6f7a2ac5f7e09afb80,371efa53bd0cf669,Jin Bala,"5' 9""",155 lbs.,,,,23,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6f7a2ac5f7e09afb84,e2b8186b618b00c4,Shamar Bailey,"5' 9""",155 lbs.,"75""",Southpaw,"Sep 22, 1982",16,11,0,1.56,0.2,3.91,0.69,1.5,0.33,0.37,0.0,-7.198377,-8.486884,-3.6618824,1.619859,-1.341001
67533c6f7a2ac5f7e09afb82,34dbcd4dbaf21a36,Jordan Bailey,"5' 9""",145 lbs.,,,,6,3,0,1.74,0.4,0.29,0.0,4.35,1.0,0.0,4.3,-13.86282,36.301918,-3.8909109,12.8913765,4.2532673
67533c6f7a2ac5f7e09afb85,e4a47b07044ddd72,Ignacio Bahamondes,"6' 3""",155 lbs.,"75""",Orthodox,"Aug 27, 1997",16,5,0,7.17,0.47,4.41,0.57,0.0,0.0,0.85,0.3,13.296773,-49.88064,4.2343926,-17.965885,0.7441285
67533c6f7a2ac5f7e09afb86,e4d2564ea0e34e2b,Mehdi Baghdad,"6' 1""",155 lbs.,,Orthodox,"Apr 13, 1985",11,5,0,3.13,0.3,4.56,0.46,0.0,0.0,0.33,0.0,-2.2398422,-34.87493,2.170881,-9.967808,4.027686
67533c6f7a2ac5f7e09afb7f,9c442aaf149ea982,Shauna Bannon,"5' 5""",115 lbs.,"65""",Switch,"Oct 23, 1993",6,1,0,4.37,0.41,3.77,0.42,0.0,0.0,0.42,0.0,-0.9644182,-39.640003,-0.096608564,-12.08694,3.2362494
67533c6f7a2ac5f7e09afb89,3dd92ff9fb0412b3,Ali Bagautinov,"5' 4""",125 lbs.,"65""",Orthodox,"Jun 10, 1985",15,6,0,2.85,0.42,3.09,0.52,2.51,0.36,0.65,0.3,23.852716,13.14016,3.7567198,5.9496284,-5.702378
67533c6f7a2ac5f7e09afb83,898337ef520fe4d3,Bryan Baker,"6' 3""",185 lbs.,,Orthodox,"Oct 13, 1985",18,5,0,1.78,0.52,2.83,0.45,0.44,0.5,0.37,0.9,8.958755,9.823354,5.2778416,2.9602807,-0.4442791
67533c6f7a2ac5f7e09afb81,7d5b12de1625984e,Scott Baker,"6' 0""",210 lbs.,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6f7a2ac5f7e09afb9a,e872e9a9a902c045,Katlyn Cerminara,"5' 9""",125 lbs.,"68""",Orthodox,"Dec 28, 1988",18,6,0,4.58,0.34,4.48,0.62,0.31,0.15,0.5,0.3,29.044882,-23.453108,8.276021,-8.55648,1.181926
67533c6f7a2ac5f7e09afb8b,4fcf6e0c4e0e6664,Izabela Badurek,"5' 5""",115 lbs.,,Orthodox,"Jul 11, 1991",6,3,0,3.74,0.71,4.9,0.32,1.75,0.12,1.0,0.0,16.637022,-39.96539,-1.3860002,-19.796553,-1.4473788
67533c6f7a2ac5f7e09afb8c,82d4c957649faf9b,Miguel Baeza,"6' 2""",170 lbs.,"74""",Orthodox,"Aug 23, 1992",10,4,0,4.09,0.49,5.92,0.46,0.36,0.22,0.54,2.0,11.039604,0.059340175,9.29722,-3.691428,5.4524555
67533c6f7a2ac5f7e09afb8a,8f313e9c3a39c06e,Bahatebole Batebolati,"5' 8""",170 lbs.,"71""",Southpaw,"Sep 12, 1997",10,1,1,4.02,0.45,4.83,0.61,1.34,0.66,1.0,0.0,49.67361,-6.285091,15.742788,-4.912161,-8.744033
67533c6f7a2ac5f7e09afb99,09a4447655fd4b7b,Rafael Cerqueira,"6' 3""",205 lbs.,"76""",Southpaw,"Mar 15, 1990",11,1,0,1.18,1.0,32.94,0.22,0.0,0.0,0.0,0.0,-21.584444,-55.550938,-7.1724467,-17.203245,12.122415
67533c6f7a2ac5f7e09afb92,19ffeb5e3fffd6d5,Joe Charles,"6' 1""",260 lbs.,,Southpaw,,6,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6f7a2ac5f7e09afb93,af9efbfd63d39734,Chelsea Chandler,"5' 8""",135 lbs.,"68""",Southpaw,"Nov 23, 1990",6,3,0,3.53,0.45,4.06,0.41,0.91,0.6,0.33,0.0,13.825623,8.875945,14.082218,-0.57246166,0.56919456
67533c6f7a2ac5f7e09afb8d,c0ab242c40decc55,Ryan Bader,"6' 2""",205 lbs.,"74""",Orthodox,"Jun 07, 1983",23,5,0,2.82,0.43,1.39,0.71,3.37,0.44,0.8,0.4,21.727488,27.420034,6.16884,9.88368,-3.377743
67533c6f7a2ac5f7e09afb95,7342fcc41a4817fa,Ansar Chalangov,"5' 9""",170 lbs.,,Orthodox,"Oct 30, 1979",14,5,0,0.68,0.66,1.69,0.54,0.0,0.0,0.0,7.6,-24.270586,31.308853,-8.913607,8.602487,5.4035187
67533c6f7a2ac5f7e09afb98,fdf59144e535bc38,Jared Chaffee,"5' 10""",155 lbs.,,,"Dec 15, 1984",5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6f7a2ac5f7e09afb97,9ccf8371fd80d45d,Luan Chagas,"6' 0""",170 lbs.,"75""",Orthodox,"Jun 17, 1993",15,3,1,4.16,0.47,3.19,0.62,0.32,0.12,0.85,0.3,18.298113,-26.997114,2.7050562,-10.611419,-4.8972363
67533c6f7a2ac5f7e09afb96,5ef94841c4bc3f86,Edgar Chairez,"5' 7""",125 lbs.,"71""",Orthodox,"Jan 27, 1996",11,6,0,3.45,0.45,5.21,0.42,0.0,0.0,0.33,1.5,-5.748955,-39.224552,-2.2672014,-11.151273,5.342299
67533c6f7a2ac5f7e09afb8f,fd5b6598a3b70c0a,Seth Baczynski,"6' 3""",170 lbs.,"75""",Orthodox,"Oct 26, 1981",20,14,0,3.08,0.31,3.14,0.51,0.89,0.16,0.48,0.8,-1.2853252,-6.2021537,-0.7608085,-2.8659222,0.032441095
67533c6f7a2ac5f7e09afba3,9c3de7f8966326de,Igor Cavalcanti,"5' 11""",170 lbs.,"79""",Orthodox,"Oct 10, 1997",9,1,0,3.33,0.42,3.6,0.48,1.0,0.5,0.66,0.0,32.92544,11.600086,11.901391,-0.18891701,-2.19873
67533c6f7a2ac5f7e09afb94,26b63bc5c0c1f65d,Alex Chambers,"5' 3""",115 lbs.,"63""",Southpaw,"Oct 25, 1978",5,5,0,2.97,0.54,5.1,0.5,2.31,0.41,0.53,1.0,20.101109,2.7557752,9.372673,0.44053864,2.9567409
67533c6f7a2ac5f7e09afb91,4b93a88f3b1de35b,Michael Chandler,"5' 8""",155 lbs.,"71""",Orthodox,"Apr 24, 1986",23,9,0,4.49,0.5,4.3,0.43,1.59,0.37,0.63,0.6,38.26624,-6.4693956,10.297314,-0.660966,1.7857835
67533c6f7a2ac5f7e09afb90,8788beb528894f33,Donnie Chappell,"5' 11""",178 lbs.,,Southpaw,,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6f7a2ac5f7e09afb9e,3e61082025db8137,Yosdenis Cedeno,"5' 8""",155 lbs.,"69""",Orthodox,"Feb 12, 1985",10,6,1,1.64,0.29,1.6,0.67,0.0,0.0,0.31,0.3,-15.114718,-17.6181,-8.250205,-6.681037,-3.846059
67533c6f7a2ac5f7e09afba1,e3964ece586e0635,Jacqueline Cavalcanti,"5' 8""",135 lbs.,"70""",Orthodox,"Aug 29, 1997",8,1,0,6.02,0.49,3.22,0.72,0.0,0.0,0.9,0.0,18.584743,-45.42658,3.1564364,-16.00433,-4.003447
67533c6f7a2ac5f7e09afba0,1d00756835ca67c9,Donald Cerrone,"6' 1""",155 lbs.,"73""",Orthodox,"Mar 29, 1983",36,17,0,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,40.436428,-16.581377,11.574589,-7.872595,-2.507832
67533c6f7a2ac5f7e09afb6d,84e8920e59ff14a7,Emilio Chavez,"5' 9""",145 lbs.,,,,12,9,0,2.73,0.48,1.53,0.54,3.0,0.5,0.0,0.0,-2.0679872,35.996876,2.0783918,8.055422,8.056936
67533c6f7a2ac5f7e09afbb7,620d8710e89cfeae,Rafael Carvalho,"6' 3""",185 lbs.,,,"Jul 27, 1986",14,1,0,1.94,0.5,1.84,0.54,2.77,0.4,0.7,0.0,23.166851,25.364922,4.7800565,7.071363,-5.188322
67533c6f7a2ac5f7e09afbae,39cc64bf0a269db9,Niklas Backstrom,"6' 1""",145 lbs.,,Orthodox,"Aug 22, 1989",11,3,0,1.12,0.41,3.65,0.4,2.92,0.8,0.72,2.2,7.816146,33.6476,0.617593,13.116598,0.49423578
67533c6f7a2ac5f7e09afbb4,8d9586726252dbf7,Kevin Casey,"5' 11""",185 lbs.,"77""",Southpaw,"Jun 15, 1981",9,5,2,2.27,0.53,3.76,0.46,0.79,0.22,0.27,0.4,-5.062755,1.9405941,0.31893158,-1.0651729,4.725229
67533c6f7a2ac5f7e09afb9b,f21a152aaa3e95c6,Vinicius Cenci,"6' 1""",155 lbs.,"74""",Orthodox,"Nov 24, 1995",7,2,0,2.9,0.48,2.69,0.62,1.61,0.5,0.0,0.0,-12.621827,10.672472,2.1586063,2.9310596,9.560951
67533c6f7a2ac5f7e09afbda,f1f9e48a0d150757,Steve Cantwell,"6' 2""",185 lbs.,"75""",Orthodox,"Dec 08, 1986",7,6,0,3.63,0.34,5.76,0.55,0.65,0.3,0.8,0.7,23.757723,-21.106693,5.8369975,-9.37355,-1.3033074
67533c6f7a2ac5f7e09afbb9,1f592bfefb0d62a3,Jack Cartwright,"5' 9""",135 lbs.,"68""",Orthodox,"May 26, 1994",10,1,0,0.8,0.38,3.33,0.29,6.0,0.66,0.0,2.0,-3.9756155,42.436283,2.1375325,12.922091,7.2029953
67533c6f7a2ac5f7e09afba5,68d76fd9ecf7431d,Luke Caudillo,"5' 7""",155 lbs.,,Orthodox,"Nov 30, 1980",17,17,0,1.97,0.28,5.07,0.55,0.44,0.2,0.85,0.0,15.915767,-13.989156,0.65248626,-3.448982,-7.815445
67533c6f7a2ac5f7e09afbaf,5fa2974cbd18e05c,John Castaneda,"5' 6""",135 lbs.,"71""",Switch,"Dec 18, 1991",21,7,0,4.67,0.5,5.22,0.54,1.79,0.35,0.71,0.1,40.88837,-8.925744,13.93462,-7.3703384,-0.7767105
67533c6f7a2ac5f7e09afb9c,b27b8881d7444114,Adam Cella,"6' 2""",170 lbs.,,,"Jun 26, 1985",6,8,0,1.91,0.42,2.61,0.51,3.92,0.75,0.5,1.3,5.445577,34.23894,3.4110308,11.545252,0.5081809
67533c6f7a2ac5f7e09afba7,6ca68b636fbc1f18,Tim Catalfo,"5' 11""",235 lbs.,,Orthodox,,4,2,0,0.39,1.0,0.77,0.33,0.0,0.0,0.0,0.0,-31.119833,-12.854252,-4.055584,-8.184859,6.478035
67533c6f7a2ac5f7e09afbd2,155a02a8b4311057,Dos Caras Jr.,"6' 4""",225 lbs.,,Orthodox,"May 25, 1977",9,5,0,0.77,0.23,1.2,0.59,0.0,0.0,0.72,0.0,-10.888582,-16.716,-7.2794194,-9.010275,-4.128907
67533c6f7a2ac5f7e09afbc0,572a89dbe1f76761,Roger Carroll,"5' 10""",170 lbs.,,,,16,14,0,7.62,0.61,10.48,0.43,0.0,0.0,1.0,0.0,8.924224,-53.572746,1.1204435,-19.196554,1.975722
67533c6f7a2ac5f7e09afbcc,08a7080ff5904661,Rafael Carino,"6' 8""",245 lbs.,,Orthodox,,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6f7a2ac5f7e09afbb6,68dd7b3783c19f9c,Shane Carwin,"6' 2""",265 lbs.,"80""",Orthodox,"Jan 04, 1975",12,2,0,4.38,0.47,3.53,0.53,1.42,0.33,0.42,0.0,37.297894,-11.0461645,12.536188,-6.8552685,1.3587681
67533c6f7a2ac5f7e09afbbd,0d49ddc07bd8c747,Jonny Carson,"5' 10""",155 lbs.,,,,11,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6f7a2ac5f7e09afbc6,1c86754617d9813a,Roan Carneiro,"5' 11""",170 lbs.,"76""",Orthodox,"Jun 02, 1978",21,11,0,1.46,0.46,1.82,0.62,3.05,0.42,0.83,1.4,24.811218,23.753443,5.1563582,9.367238,-6.0156517
67533c6f7a2ac5f7e09afbbb,7b6e40a73b567072,Shonie Carter,"5' 10""",170 lbs.,,Southpaw,"May 03, 1972",51,31,7,1.62,0.36,2.32,0.47,0.75,0.66,0.75,0.0,32.91303,20.840618,8.777294,6.6544023,-9.117752
67533c6f7a2ac5f7e09afba2,5c1ca0c72b599a3c,Rafael Cavalcante,"6' 1""",205 lbs.,"74""",Orthodox,"Apr 14, 1980",12,7,0,2.71,0.53,3.62,0.49,0.6,0.4,0.63,0.1,24.774214,-1.2340145,9.7570715,-0.6410256,-1.0224305
67533c6f7a2ac5f7e09afbd3,5ef0088c1b19beeb,Bryan Caraway,"5' 8""",135 lbs.,"68""",Orthodox,"Aug 04, 1984",21,9,0,2.53,0.34,3.61,0.54,2.57,0.25,0.8,0.8,25.047222,18.18288,2.3164177,6.3235865,-8.086382
67533c6f7a2ac5f7e09afbd9,23100e8f71f25a4a,Cody Canterbury,"5' 8""",155 lbs.,,,,1,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6f7a2ac5f7e09afbb0,ec7ac09293d26c05,Bendy Casimir,"5' 5""",145 lbs.,,Southpaw,"Jun 10, 1980",20,14,2,0.74,0.27,3.42,0.54,0.0,0.0,1.0,0.0,8.974757,-27.659575,-4.4934893,-11.694374,-6.260401
67533c6f7a2ac5f7e09afbc3,b80ea4880f25c187,Tim Caron,"6' 1""",185 lbs.,,Orthodox,"Jul 24, 1987",7,1,0,0.59,0.5,6.9,0.12,0.0,0.0,0.0,0.0,-22.606098,-36.249435,-7.78832,-10.941988,7.366105
67533c6f7a2ac5f7e09afbaa,a0a69dc9914ef6e1,Eric Castile,"5' 8""",145 lbs.,,,,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6f7a2ac5f7e09afb9f,0e21976afc92e4d1,Magnus Cedenblad,"6' 5""",185 lbs.,"79""",Orthodox,"Apr 10, 1982",14,5,0,2.38,0.51,3.02,0.4,2.87,0.64,0.66,1.0,13.078893,32.99272,7.1944714,8.408084,0.003988908
67533c6f7a2ac5f7e09afbad,2b1c6f28039efe36,Joe Cason,"6' 3""",205 lbs.,,,"Jan 19, 1988",9,1,0,4.17,0.55,10.83,0.23,0.0,0.0,0.0,0.0,-19.099737,-49.549957,-6.0381985,-13.359493,10.664872
67533c6f7a2ac5f7e09afbb1,31c01fbc2586a5eb,Dwayne Cason,"5' 10""",212 lbs.,,Orthodox,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6f7a2ac5f7e09afbac,d1e7fc58d4225cdf,Danny Castillo,"5' 9""",155 lbs.,"71""",Orthodox,"Aug 25, 1979",17,10,0,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,19.11725,23.287657,4.766415,7.2073927,-3.4948182
67533c6f7a2ac5f7e09afb9d,056c493bbd76a918,Henry Cejudo,"5' 4""",135 lbs.,"64""",Orthodox,"Feb 09, 1987",16,4,0,3.77,0.46,3.29,0.6,1.99,0.32,0.75,0.2,36.34444,-0.23462814,8.832287,-2.718586,-6.096288
67533c6f7a2ac5f7e09afbab,31ceaf0e670c1578,Gil Castillo,"5' 9""",170 lbs.,,Southpaw,"Oct 21, 1965",8,5,0,0.6,0.45,2.22,0.44,3.33,0.45,0.5,0.0,7.7286935,22.249117,3.1717103,5.3083067,1.7486459
67533c6f7a2ac5f7e09afbd6,899eaba48fa864a6,Gina Carano,"5' 8""",145 lbs.,,Orthodox,"Apr 16, 1982",7,1,0,4.5,0.47,2.66,0.64,1.24,0.66,0.85,1.6,47.52701,6.079124,15.231855,-1.4117258,-7.8134522
67533c6f7a2ac5f7e09afbd8,6750e338922a099d,Bo Cantrell,"6' 2""",235 lbs.,,Orthodox,"Feb 08, 1969",10,10,0,3.16,0.16,12.63,0.0,0.0,0.0,0.0,0.0,-26.172688,-51.017914,-9.893188,-14.38671,10.799019
67533c6f7a2ac5f7e09afbc7,51a0c09cbe9b8472,Liz Carmouche,"5' 6""",125 lbs.,"66""",Orthodox,"Feb 19, 1984",13,7,0,2.78,0.54,2.51,0.61,2.57,0.51,0.65,0.3,29.445677,19.45115,9.545345,6.3847857,-2.2978177
67533c6f7a2ac5f7e09afbe0,24b033b3daf1c9df,Luiz Cane,"6' 2""",185 lbs.,"77""",Southpaw,"Apr 24, 1981",17,7,0,4.79,0.41,5.0,0.6,0.56,0.28,1.0,0.3,40.205406,-24.408323,9.30857,-11.338326,-5.2477818
67533c6f7a2ac5f7e09afbb3,5f179af5fffeb9f6,Cortney Casey,"5' 7""",125 lbs.,"67""",Orthodox,"May 05, 1987",10,10,0,4.29,0.39,4.0,0.55,0.39,0.31,0.39,0.5,30.222507,-23.48182,9.045929,-7.6091,1.693263
67533c6f7a2ac5f7e09afbbc,1e3302f9ab6f549a,Scott Carson,"6' 2""",215 lbs.,,,,4,2,0,0.62,0.66,6.22,0.23,0.0,0.0,0.0,0.0,-22.002235,-34.955036,-6.725593,-10.448578,6.946844
67533c6f7a2ac5f7e09afbc8,3591d0d5d382a381,Francis Carmont,"6' 3""",205 lbs.,"78""",Orthodox,"Oct 11, 1981",25,12,0,2.22,0.42,1.64,0.59,1.79,0.36,0.73,0.6,21.379526,15.296879,4.177637,3.7593415,-5.686986
67533c6f7a2ac5f7e09afbde,23fbe02caabcd214,Ronaldo Candido,"5' 6""",125 lbs.,,Southpaw,"Apr 24, 1989",6,0,0,1.67,0.42,3.87,0.52,8.0,0.53,0.0,5.0,-15.0396805,38.438496,-5.3357706,13.423802,6.076064
67533c6f7a2ac5f7e09afba8,feeae92f951f49a9,Raul Castillo,"5' 11""",185 lbs.,,Orthodox,,7,1,0,1.47,0.48,3.27,0.6,0.0,0.0,0.0,0.0,-28.666191,-23.37087,-6.8913302,-4.161051,7.52507
67533c6f7a2ac5f7e09afbcf,b2e3aca4cd363477,Chris Cariaso,"5' 3""",125 lbs.,"64""",Southpaw,"May 27, 1981",17,8,0,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8,31.89979,5.509053,7.8919187,0.74010336,-5.467749
67533c6f7a2ac5f7e09afbc4,528b071cf3da7c56,Luana Carolina,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 11, 1993",11,4,0,4.81,0.5,3.54,0.5,0.34,0.37,0.74,0.6,37.386932,-17.691313,9.79784,-7.68428,-4.78756
67533c6f7a2ac5f7e09afbc5,c0d5c0c95c59050b,Ariane Carnelossi,"5' 2""",115 lbs.,"61""",Orthodox,"Nov 17, 1992",15,3,0,2.87,0.39,4.74,0.45,1.37,0.55,0.14,0.3,-11.969251,12.533453,1.2285328,3.024106,8.35639
67533c6f7a2ac5f7e09afbc1,b62d5280966b2460,Clayton Carpenter,"5' 6""",125 lbs.,"66""",Orthodox,"Jun 09, 1996",8,0,0,4.56,0.53,2.71,0.6,2.95,0.55,0.0,2.4,-11.322349,34.654316,-2.3117285,12.447816,5.8343563
67533c6f7a2ac5f7e09afbdf,760a55d5b6098cbe,Carlos Candelario,"5' 8""",125 lbs.,"68""",Southpaw,"Jun 04, 1991",8,3,0,3.97,0.46,5.17,0.44,2.28,0.36,0.53,0.3,20.575531,1.3642918,10.276263,-1.067651,2.6002882
67533c6f7a2ac5f7e09afba9,e680418329c84ec4,Jenna Castillo,"5' 2""",125 lbs.,,,"May 05, 1982",1,0,0,3.24,0.56,2.01,0.57,1.68,1.0,1.0,0.0,34.392937,44.603054,9.0487,15.941456,-5.151414
67533c6f7a2ac5f7e09afbd7,83b8fe74224dd642,Paul Capaldo,"5' 7""",135 lbs.,,,"Dec 27, 1996",6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6f7a2ac5f7e09afbbe,9346efb4bbaedd08,Cody Carrillo,"5' 10""",155 lbs.,,,,11,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6f7a2ac5f7e09afbb8,456c02115efc4a01,Bruno Carvalho,"5' 8""",154 lbs.,,,"Jun 07, 1982",10,5,0,0.6,0.45,0.93,0.53,0.0,0.0,0.66,4.0,-22.60887,27.730011,-9.155187,6.300069,3.5788453
67533c6f7a2ac5f7e09afbb5,1f4b04a926ef1287,Johnny Case,"5' 10""",155 lbs.,"72""",Orthodox,"Jun 28, 1989",22,6,0,3.95,0.38,2.66,0.61,1.7,0.45,0.72,0.2,34.85145,2.2210836,9.828982,-0.41113022,-7.8307176
67533c6f7a2ac5f7e09afbdb,03da33a102d9a45f,Jose Canseco,"6' 4""",240 lbs.,,Orthodox,"Jul 02, 1964",0,1,0,0.78,0.1,4.68,0.62,0.0,0.0,0.0,0.0,-35.968323,-32.42539,-11.515209,-5.0819726,12.303502
67533c6f7a2ac5f7e09afbd4,bd81a97864acf098,Phil Caracappa,"5' 8""",135 lbs.,"70""",Orthodox,"Jun 05, 1992",6,1,0,2.93,0.5,4.07,0.29,1.0,0.08,1.0,1.0,15.305982,-37.02909,-1.5601171,-18.00385,-2.4950788
67533c6f7a2ac5f7e09afbdc,d05412b513b19621,Guido Cannetti,"5' 6""",135 lbs.,"68""",Southpaw,"Dec 19, 1979",10,8,0,3.44,0.55,2.84,0.51,2.27,0.55,0.64,0.4,38.076344,7.986849,12.336331,4.8292522,-0.6387268
67533c6f7a2ac5f7e09afbc9,be68b375707dcb85,Spike Carlyle,"5' 8""",145 lbs.,"71""",Switch,"May 06, 1993",9,3,0,2.55,0.54,3.85,0.3,3.34,0.36,0.57,0.5,16.528742,9.506876,11.682807,2.3389463,2.6457143
67533c6f7a2ac5f7e09afba6,f8fe2053d73d7bcf,Nick Catone,"6' 0""",185 lbs.,"72""",Southpaw,"Sep 01, 1981",10,4,0,2.11,0.44,2.32,0.63,3.71,0.44,0.83,0.5,23.747625,27.623358,5.8232985,8.880838,-4.681757
67533c6f7a2ac5f7e09afbdd,13a0275fa13c4d26,Jared Cannonier,"5' 11""",185 lbs.,"77""",Switch,"Mar 16, 1984",17,8,0,4.49,0.5,4.39,0.56,0.42,0.46,0.62,0.0,36.863304,-15.67433,11.697941,-7.2489624,-4.2696614
67533c6f7a2ac5f7e09afbbf,064b7dc68d786254,Cain Carrizosa,"5' 8""",155 lbs.,,Orthodox,"Jul 22, 1986",10,3,0,2.72,0.42,5.8,0.51,0.0,0.0,0.14,0.0,-17.399454,-41.447933,-5.6467834,-8.683991,11.320599
67533c6f7a2ac5f7e09afba4,2a74bbba57058f12,Gesias Cavalcante,"5' 8""",155 lbs.,"71""",Orthodox,"Jul 06, 1983",21,10,1,1.98,0.35,3.11,0.51,1.25,0.36,0.66,1.1,8.762607,6.4399357,4.7048507,0.6269991,-0.91326255
67533c6f7a2ac5f7e09afbba,fef3d17e27e916e7,Antonio Carvalho,"5' 9""",145 lbs.,"70""",Orthodox,"May 30, 1979",15,6,0,3.03,0.29,3.62,0.64,0.0,0.0,1.0,0.0,11.430397,-28.792953,-2.1062462,-11.971166,-5.888265
67533c6f7a2ac5f7e09afbb2,3993f7dcb7caf42a,Brandon Cash,"6' 5""",255 lbs.,,Orthodox,,10,4,0,5.42,0.72,0.68,0.33,10.17,0.66,0.0,0.0,-0.47588944,50.097183,6.5030236,14.553733,6.293481
67533c6f7a2ac5f7e09afbc2,89ed44801968b8e3,Gabriel Carrasco,"5' 6""",135 lbs.,,,,7,0,0,4.15,0.37,1.53,0.8,0.0,0.0,1.0,0.0,13.470044,-27.763758,-0.38063246,-11.217749,-6.330986
67533c6f7a2ac5f7e09afbcb,52e76bb4b3e852f3,Antonio Carlos Junior,"6' 2""",185 lbs.,"79""",Orthodox,"Mar 16, 1990",11,5,0,1.95,0.42,2.14,0.52,3.42,0.39,0.53,0.8,8.609705,23.368301,3.1134458,7.316151,0.13381095
67533c6f7a2ac5f7e09afbd0,f6a7b02c42e9fc5b,Phil Cardella,"5' 11""",155 lbs.,,,"Jul 09, 1976",8,5,0,2.47,0.5,2.0,0.57,0.0,0.0,0.11,2.5,-23.663414,-5.526423,-7.14215,2.9624052,6.504375
67533c6f7a2ac5f7e09afadd,20999e27ddd94bda,Ryan Benoit,"5' 5""",125 lbs.,"68""",Orthodox,"Aug 25, 1989",10,8,0,2.88,0.39,3.65,0.58,0.28,0.22,0.72,0.4,19.582502,-12.454688,3.107484,-3.508769,-5.514869
67533c6f7a2ac5f7e09afbe2,32be4b7f7de1c905,Chico Camus,"5' 6""",125 lbs.,"66""",Orthodox,"Jan 26, 1985",17,7,0,2.58,0.41,2.46,0.64,0.77,0.4,0.72,0.4,30.004963,5.412417,6.5774503,0.5426308,-6.507731
