_id,fighter_id,name,height,weight,reach,stance,dob,n_win,n_loss,n_draw,sig_str_land_pM,sig_str_land_pct,sig_str_abs_pM,sig_str_def_pct,td_avg,td_land_pct,td_def_pct,sub_avg
67533c6f7a2ac5f7e09af9d8,9900ab86a4c458bd,Josh Bumgarner,"6' 1""",170 lbs.,,,,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9b6,b2f743746e8dcfa2,Jason Black,"5' 8""",155 lbs.,,Orthodox,"Jul 15, 1972",23,4,1,1.06,0.47,2.6,0.45,0.48,0.33,0.28,6.2
67533c6f7a2ac5f7e09af9ad,8f0d576beba1cfcd,Matt Dwyer,"6' 4""",170 lbs.,"76""",Orthodox,"Dec 17, 1989",9,4,0,2.57,0.34,3.24,0.54,0.44,0.1,0.6,0.0
67533c6f7a2ac5f7e09af9d6,6da99156486ed6c2,Joshua Burkman,"5' 10""",170 lbs.,"72""",Orthodox,"Apr 10, 1980",28,16,0,2.69,0.43,3.13,0.51,2.53,0.36,0.72,0.3
67533c6f7a2ac5f7e09af9c5,51b1ca2a4b064101,Nick Bustamante,"5' 9""",170 lbs.,,,,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9bf,f941505e35fb1eae,Raphael Butler,"6' 3""",261 lbs.,,,"Jan 04, 1984",9,2,1,4.69,0.45,0.94,0.91,0.0,0.0,1.0,14.1
67533c6f7a2ac5f7e09af9bd,a75a48bfe776b2c2,Jesse Butler,"5' 10""",135 lbs.,"73""",Orthodox,"May 24, 1992",12,6,0,2.02,0.34,4.62,0.39,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9a6,e56daf7725a0b5ab,Justin Edwards,"5' 10""",155 lbs.,"70""",Orthodox,"Jan 26, 1983",9,5,0,2.68,0.42,3.32,0.51,2.14,0.26,0.27,1.0
67533c6f7a2ac5f7e09af9c7,8fc30d8cebb17116,Martin Buschkamp,"5' 9""",145 lbs.,,Orthodox,"Jan 06, 1991",9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9b3,b9f28e7045fdfce7,Raoni Barcelos,"5' 7""",135 lbs.,"67""",Orthodox,"May 01, 1987",18,5,0,5.22,0.51,4.79,0.61,1.86,0.32,0.85,0.6
67533c6f7a2ac5f7e09af9b1,43db649da89fac4b,Rilley Dutro,"5' 8""",125 lbs.,,Orthodox,"Sep 03, 1987",11,4,0,4.74,0.54,5.95,0.33,0.0,0.0,0.83,0.0
67533c6f7a2ac5f7e09af9c1,6b8fd98eb52363d1,Ian Butler,"5' 8""",155 lbs.,,,,3,3,0,2.09,0.14,6.69,0.36,0.0,0.0,0.5,0.0
67533c6f7a2ac5f7e09af9a0,5e6294b37bbef029,Stephanie Egger,"5' 6""",135 lbs.,"68""",Orthodox,"Aug 12, 1988",8,5,0,2.2,0.46,2.48,0.52,2.48,0.42,0.5,0.6
67533c6f7a2ac5f7e09af9d7,6e9af164ab91a229,Shawn Bunch,"5' 5""",135 lbs.,,,"Mar 19, 1983",7,3,0,0.0,0.0,1.55,0.55,0.0,0.0,0.5,0.0
67533c6f7a2ac5f7e09af9c3,30e39145fec48d25,Jason Butcher,"6' 3""",185 lbs.,,,"Oct 23, 1984",10,2,0,1.82,0.4,2.73,0.25,13.64,0.5,0.0,0.0
67533c6f7a2ac5f7e09af9ac,55ed59d541f8b90c,Rolando Dy,"5' 8""",145 lbs.,"69""",Orthodox,"Aug 11, 1990",9,7,1,3.04,0.37,4.47,0.52,0.3,0.2,0.68,0.0
67533c6f7a2ac5f7e09af9aa,528c24b99fbaab79,Johnny Eduardo,"5' 7""",135 lbs.,"71""",Orthodox,"Aug 03, 1978",28,13,0,2.95,0.39,3.22,0.63,0.22,0.2,0.58,0.4
67533c6f7a2ac5f7e09af9a7,f1fac969a1d70b08,Leon Edwards,"6' 2""",170 lbs.,"74""",Southpaw,"Aug 25, 1991",22,4,0,2.68,0.53,2.37,0.53,1.25,0.36,0.65,0.4
67533c6f7a2ac5f7e09af9a3,f9ab66e67240db7b,Joselyne Edwards,"5' 8""",135 lbs.,"70""",Orthodox,"Sep 29, 1995",14,6,0,4.48,0.52,3.19,0.49,1.23,0.39,0.61,0.6
67533c6f7a2ac5f7e09af9b8,cc8c623cca88f54f,Mayra Bueno Silva,"5' 6""",125 lbs.,"66""",Orthodox,"Aug 22, 1991",10,4,1,4.01,0.59,5.0,0.52,0.64,0.29,0.66,1.5
67533c6f7a2ac5f7e09af9b7,7e511f8d842a109d,Arjan Bhullar,"6' 1""",245 lbs.,"75""",Orthodox,"May 13, 1986",9,1,0,2.33,0.56,3.25,0.59,1.73,0.75,1.0,0.0
67533c6f7a2ac5f7e09af9c9,132505067f08c54d,Bubba Bush,"6' 0""",185 lbs.,,Orthodox,"Jul 24, 1985",8,3,0,0.63,0.55,7.01,0.25,2.82,0.5,0.6,0.0
67533c6f7a2ac5f7e09af9af,9ada30894bf04e19,David Dvorak,"5' 5""",125 lbs.,"68""",Orthodox,"Jun 05, 1992",20,6,0,3.48,0.43,3.29,0.59,0.58,0.3,0.7,0.2
67533c6f7a2ac5f7e09af9bc,0b362247806341e5,JP Buys,"5' 5""",135 lbs.,"67""",Orthodox,"Apr 30, 1996",9,6,0,1.88,0.39,3.02,0.4,1.55,0.25,0.25,2.3
67533c6f7a2ac5f7e09af9a9,5f04e3d58d9ce982,Yves Edwards,"5' 9""",155 lbs.,"73""",Southpaw,"Sep 30, 1976",42,22,1,2.91,0.42,2.34,0.66,0.76,0.53,0.69,0.7
67533c6f7a2ac5f7e09af9d3,69f01b25dfabaf6b,Mads Burnell,"5' 8""",145 lbs.,"69""",Orthodox,"Mar 06, 1994",9,3,0,1.28,0.41,2.71,0.51,3.45,0.47,0.22,0.4
67533c6f7a2ac5f7e09af9ba,43612456979e5d5e,Steve Byrnes,"6' 0""",170 lbs.,,Orthodox,,6,1,0,1.2,0.51,2.67,0.27,3.0,0.6,0.0,4.0
67533c6f7a2ac5f7e09af9bb,76ee3d666c648f6b,Charles Byrd,"5' 10""",185 lbs.,"73""",Orthodox,"Oct 11, 1983",10,7,0,3.43,0.55,2.63,0.55,2.5,0.5,0.4,1.5
67533c6f7a2ac5f7e09af9a1,05866d8c3a321856,Marvin Eastman,"5' 9""",185 lbs.,"73""",Orthodox,"Jun 08, 1971",18,15,1,2.21,0.35,3.92,0.42,1.38,0.33,0.81,0.0
67533c6f7a2ac5f7e09af9d0,23024fdfc966410a,Gilbert Burns,"5' 10""",170 lbs.,"71""",Orthodox,"Jul 20, 1986",22,8,0,3.17,0.48,3.57,0.52,2.1,0.37,0.53,0.5
67533c6f7a2ac5f7e09af9d4,53c10176e3bc7416,Felipe Bunes,"5' 7""",125 lbs.,"69""",Orthodox,"Oct 29, 1989",13,7,0,5.25,0.54,8.72,0.41,3.15,0.33,0.0,0.0
67533c6f7a2ac5f7e09af9be,c4d039123e62f6a9,Dennis Buzukja,"5' 9""",145 lbs.,"70""",Switch,"Oct 01, 1997",12,5,0,4.21,0.43,4.82,0.48,0.63,0.27,0.75,0.2
67533c6f7a2ac5f7e09af9a8,37e03538c960bac6,Abdul-Kerim Edilov,"6' 2""",205 lbs.,,Orthodox,"Nov 25, 1991",17,4,0,10.22,0.61,0.13,0.92,3.98,1.0,0.0,2.0
67533c6f7a2ac5f7e09af9cb,2c64c035485906aa,Nah-Shon Burrell,"5' 11""",170 lbs.,,Orthodox,"Feb 05, 1990",15,7,0,4.83,0.47,3.45,0.56,0.0,0.0,0.52,0.3
67533c6f7a2ac5f7e09af9c6,3033c1c080672475,Dakota Bush,"5' 10""",155 lbs.,"73""",Orthodox,"Jun 09, 1994",8,4,0,2.77,0.38,4.42,0.41,2.4,0.33,0.0,0.0
67533c6f7a2ac5f7e09af99e,5713c1d2fac539ac,Cody East,"6' 3""",245 lbs.,,Orthodox,"Jun 29, 1988",12,3,0,4.15,0.43,7.32,0.4,3.97,1.0,0.16,0.0
67533c6f7a2ac5f7e09af9c4,f273f1b8df04c8a1,Eduardo Bustillos,"5' 8""",135 lbs.,,,"Jun 02, 1987",5,3,0,2.61,0.59,6.22,0.35,0.0,0.0,1.0,0.0
67533c6f7a2ac5f7e09af9b9,87f0b37f153cf497,Michael Byrnes,"5' 11""",155 lbs.,,,"Jul 17, 1990",5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af99c,e6dac752a2418a88,Rubens Xavier,"6' 3""",220 lbs.,,Orthodox,,5,3,0,0.77,0.42,1.82,0.21,2.1,0.4,0.25,1.1
67533c6f7a2ac5f7e09af9cf,a6d8bfe9e0c8153b,Kevin Burns,"5' 10""",170 lbs.,"74""",Orthodox,"Mar 03, 1980",12,7,0,2.74,0.38,4.3,0.52,0.28,0.5,0.47,0.8
67533c6f7a2ac5f7e09af99b,86bace9e4ad85542,Xiao Long,"5' 8""",135 lbs.,"70""",Orthodox,"Apr 13, 1998",27,9,0,5.4,0.5,4.27,0.5,0.84,0.25,0.77,0.0
67533c6f7a2ac5f7e09af9ae,7df4d3c38792b083,Bill Duvall,"6' 2""",185 lbs.,,Southpaw,,1,2,0,0.0,0.0,2.4,0.4,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9cd,4f140403000158b5,Herbert Burns,"5' 9""",145 lbs.,"73""",Orthodox,"Feb 02, 1988",11,6,0,1.86,0.36,5.17,0.41,2.94,0.34,0.66,1.8
67533c6f7a2ac5f7e09af9cc,1e092415a7eeaf65,Josh Burns,"6' 1""",244 lbs.,,,"May 15, 1978",8,10,0,2.4,0.48,5.73,0.32,0.0,0.0,1.0,0.0
67533c6f7a2ac5f7e09af9ab,c03520b5c88ed6b4,Merab Dvalishvili,"5' 6""",135 lbs.,"68""",Orthodox,"Jan 10, 1991",18,4,0,4.35,0.42,2.31,0.56,6.09,0.36,0.8,0.3
67533c6f7a2ac5f7e09af9d1,dadd80ef954e54ed,Justin Burlinson,"6' 1""",170 lbs.,"74""",Switch,"May 19, 1997",6,1,0,1.24,0.4,3.09,0.61,0.0,0.0,1.0,9.3
67533c6f7a2ac5f7e09af99a,e415ea6f8d41c917,Xie Bin,"5' 9""",145 lbs.,"71""",Orthodox,"Feb 28, 1998",13,4,0,4.87,0.48,3.18,0.59,2.15,0.35,0.4,0.0
67533c6f7a2ac5f7e09af99f,ee457ef1e1c326c1,Ben Earwood,"5' 8""",170 lbs.,,Orthodox,,12,3,0,0.5,0.55,0.2,0.33,3.0,1.0,0.0,0.0
67533c6f7a2ac5f7e09af9b4,6f242453c91a5af0,Dennis Bermudez,"5' 6""",155 lbs.,"66""",Orthodox,"Dec 13, 1986",17,9,0,4.42,0.46,3.07,0.59,3.89,0.4,0.82,1.1
67533c6f7a2ac5f7e09af9d5,98d961097baaf308,Shane Burgos,"5' 11""",145 lbs.,"75""",Orthodox,"Mar 19, 1991",15,3,0,7.4,0.52,6.78,0.56,0.43,0.44,0.91,0.4
67533c6f7a2ac5f7e09af953,26d61e92a6069cd2,Chad Vance,"6' 0""",185 lbs.,,Orthodox,,7,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9da,476fe566d2df676e,Modestas Bukauskas,"6' 3""",205 lbs.,"78""",Switch,"Feb 10, 1994",16,6,0,3.21,0.42,4.11,0.49,0.38,0.66,0.71,0.2
67533c6f7a2ac5f7e09af9db,a72d260b436924c4,Francisco Bueno,"5' 9""",225 lbs.,,Orthodox,,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9dc,f0abbb6f3444dae7,Paul Buentello,"6' 2""",245 lbs.,"77""",Orthodox,"Jan 16, 1974",35,17,0,3.29,0.45,3.83,0.52,0.19,0.33,0.39,0.4
67533c6f7a2ac5f7e09af9de,b98209144b63ae26,Mike Budnik,"5' 9""",145 lbs.,"68""",Orthodox,"Aug 08, 1974",13,4,0,0.65,0.52,0.95,0.53,0.0,0.0,0.0,3.4
67533c6f7a2ac5f7e09af9df,dcdc4503b9d49977,Julia Budd,"5' 7""",145 lbs.,"67""",,"Jul 04, 1983",10,2,0,2.42,0.74,1.18,0.47,3.6,0.57,0.83,0.0
67533c6f7a2ac5f7e09af9e0,3feed7d02711d8b7,Courtney Buck,"5' 10""",135 lbs.,,Orthodox,"Mar 19, 1982",12,11,0,1.49,0.28,3.24,0.54,0.0,0.0,0.33,0.0
67533c6f7a2ac5f7e09af9dd,a817e238b2747404,Dylan Budka,"6' 0""",185 lbs.,"75""",Switch,"Jan 14, 2000",7,4,0,1.07,0.43,1.69,0.41,2.02,0.38,0.76,0.4
67533c6f7a2ac5f7e09af9e1,8eb046f83e82bf26,Martin Buday,"6' 4""",265 lbs.,"77""",Orthodox,"Nov 11, 1991",14,2,0,4.84,0.53,5.54,0.52,0.21,0.25,1.0,0.2
67533c6f7a2ac5f7e09af9e2,0c25d0a5e8cdbf19,Lukasz Brzeski,"6' 4""",236 lbs.,"78""",Orthodox,"May 17, 1992",9,5,1,4.9,0.5,3.51,0.54,0.46,0.5,0.36,0.5
67533c6f7a2ac5f7e09af9e3,b9437600497350f3,Joaquin Buckley,"5' 10""",170 lbs.,"76""",Southpaw,"Apr 27, 1994",20,6,0,4.13,0.36,3.2,0.57,1.96,0.46,0.69,0.0
67533c6f7a2ac5f7e09af9e9,2f3f12002564bb55,Steve Bruno,"5' 10""",170 lbs.,,Orthodox,"Nov 03, 1981",15,6,0,0.96,0.52,3.38,0.36,1.94,0.25,0.46,0.4
67533c6f7a2ac5f7e09af9e8,01f022fa494188e2,Josh Bryant,"5' 10""",185 lbs.,,Orthodox,"Apr 23, 1980",15,4,0,1.1,0.2,6.1,0.43,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9e4,6bbb8dc6e128779e,Zak Bucia,"5' 10""",170 lbs.,,,,17,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9ec,f14f644d41ade29f,Cody Brundage,"6' 0""",185 lbs.,"72""",Orthodox,"May 16, 1994",10,6,0,1.62,0.54,2.63,0.41,2.31,0.5,0.68,0.9
67533c6f7a2ac5f7e09af9f0,3236bf606fe9fa5b,Travis Browne,"6' 6""",255 lbs.,"79""",Orthodox,"Jul 17, 1982",18,7,1,2.93,0.41,4.31,0.42,1.21,0.68,0.75,0.2
67533c6f7a2ac5f7e09af9ea,b1a3e0aca758b322,Derek Brunson,"6' 1""",185 lbs.,"77""",Southpaw,"Jan 04, 1984",23,9,0,3.51,0.47,3.05,0.51,3.14,0.33,0.85,0.6
67533c6f7a2ac5f7e09af9e7,3b17353b8002c7d0,Dennis Bryant,"6' 0""",205 lbs.,,Orthodox,"Oct 18, 1985",5,2,0,10.56,0.59,10.56,0.13,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9e5,f96856f9d69fd7e4,Robert Bryczek,"6' 0""",185 lbs.,"75""",Orthodox,"Jul 04, 1990",17,6,0,2.13,0.24,4.47,0.6,0.0,0.0,1.0,0.0
67533c6f7a2ac5f7e09af9ed,d1dcd4e96464a53d,Jules Bruchez,"6' 0""",205 lbs.,,Southpaw,"Aug 16, 1977",1,2,0,0.69,0.5,5.52,0.46,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9f2,880c6b788266a3ef,Frederick Brown,"6' 0""",235 lbs.,,,,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9ef,e9e7e1c8ff289e1b,Humberto Brown Morrison,"5' 10""",145 lbs.,,,"Nov 03, 1984",4,6,0,1.71,0.5,2.19,0.62,1.43,0.25,0.0,0.0
67533c6f7a2ac5f7e09af9f1,d74cba8566291bfa,Junie Browning,"5' 9""",155 lbs.,,Orthodox,"May 12, 1984",5,6,0,3.76,0.48,1.76,0.66,3.53,0.66,0.0,3.5
67533c6f7a2ac5f7e09af9e6,231926533134ec1f,Justin Buchholz,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 22, 1983",15,10,0,2.35,0.26,4.14,0.51,0.0,0.0,0.33,0.8
67533c6f7a2ac5f7e09af9eb,b8c0f30ee9a98b69,Fernando Bruno,"5' 6""",145 lbs.,,,"Feb 24, 1982",15,4,0,1.75,0.39,1.78,0.48,2.02,0.22,0.56,0.5
67533c6f7a2ac5f7e09af9ee,5f8e00c27b7e7410,Justin Bruckmann,"5' 9""",170 lbs.,,Orthodox,,7,3,0,0.59,0.66,5.91,0.16,0.0,0.0,0.33,0.0
67533c6f7a2ac5f7e09af9f4,c6aee362c7a7d482,Randy Brown,"6' 3""",170 lbs.,"78""",Orthodox,"Jul 08, 1990",19,5,0,4.38,0.47,3.2,0.54,0.72,0.39,0.7,0.6
67533c6f7a2ac5f7e09af9f5,d024ed963e8bf7ea,Damien Brown,"5' 10""",155 lbs.,"68""",Orthodox,"Dec 25, 1984",17,12,0,3.66,0.38,4.86,0.5,0.68,0.27,0.53,0.7
67533c6f7a2ac5f7e09af9f3,d31cbcdd7d69536d,TJ Brown,"5' 9""",145 lbs.,"72""",Switch,"May 22, 1990",17,11,0,3.37,0.44,2.89,0.49,3.41,0.57,0.36,1.3
67533c6f7a2ac5f7e09af9f8,9b68bf67c5695185,Todd Brown,"5' 11""",205 lbs.,,Orthodox,"Dec 13, 1976",16,4,0,2.15,0.45,3.85,0.48,0.0,0.0,0.5,0.0
67533c6f7a2ac5f7e09afa01,df3c39573d01f55b,Mike Bronzoulis,"6' 0""",155 lbs.,,,"Jan 05, 1979",18,9,1,1.13,0.34,2.54,0.37,0.0,0.0,0.33,0.0
67533c6f7a2ac5f7e09af9fa,52b3ec072ad497a4,Dominic Brown,"5' 11""",190 lbs.,,,"Jun 04, 1982",16,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9fe,0974d8d4053a7237,Lee Brousseau,"6' 1""",205 lbs.,,,"Oct 04, 1974",5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af9f9,31123249b0bbf52e,Matt Brown,"6' 0""",170 lbs.,"75""",Orthodox,"Jan 10, 1981",26,19,0,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3
67533c6f7a2ac5f7e09af9fb,e0b74df14f52cd15,Mike Brown,"5' 6""",145 lbs.,"70""",Orthodox,"Sep 08, 1975",26,9,0,2.98,0.44,2.45,0.6,3.23,0.4,0.66,0.6
67533c6f7a2ac5f7e09afa04,2833f50b20e96e52,Antwain Britt,"6' 1""",205 lbs.,"77""",,"May 09, 1978",11,6,0,1.46,0.39,2.81,0.44,1.56,0.4,0.5,0.0
67533c6f7a2ac5f7e09afa00,b6e6c3b1dcaae0a1,Will Brooks,"5' 10""",155 lbs.,"72""",Orthodox,"Oct 08, 1986",18,4,0,4.26,0.59,2.54,0.56,2.08,0.51,0.82,0.3
67533c6f7a2ac5f7e09af9ff,b0a6124751a56bc4,Jonathan Brookins,"6' 0""",145 lbs.,"74""",Southpaw,"Aug 13, 1985",16,10,0,2.69,0.39,3.63,0.56,1.94,0.17,0.8,0.3
67533c6f7a2ac5f7e09af9fc,a7d687e6ecb30981,Rob Broughton,"6' 2""",265 lbs.,"74""",Orthodox,"Mar 03, 1983",16,7,1,2.83,0.6,2.54,0.51,0.0,0.0,0.26,3.2
67533c6f7a2ac5f7e09afa06,791c8437b341fba5,Joanderson Brito,"5' 8""",145 lbs.,"72""",Orthodox,"Feb 11, 1995",17,4,1,3.02,0.5,2.7,0.44,3.08,0.68,0.72,0.9
67533c6f7a2ac5f7e09af9fd,81d9df19e255b8b6,Jarred Brooks,"5' 3""",125 lbs.,"62""",Switch,"May 02, 1993",13,2,0,2.12,0.46,1.66,0.62,4.54,0.57,0.69,0.6
67533c6f7a2ac5f7e09afa05,b07f14fc0e53f8bd,Kaik Brito,"5' 11""",170 lbs.,"72""",Orthodox,"Mar 26, 1997",16,5,0,2.8,0.38,3.87,0.55,0.0,0.0,0.55,2.0
67533c6f7a2ac5f7e09afa07,cf1a88371c8cb690,Aaron Brink,"6' 3""",205 lbs.,,Orthodox,"Nov 12, 1974",26,26,0,3.49,0.42,5.71,0.57,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09afa08,01fcef7e3d051722,Henry Briones,"5' 8""",135 lbs.,"69""",Orthodox,"Oct 22, 1980",16,8,1,3.47,0.42,4.68,0.53,0.0,0.0,0.52,0.6
67533c6f7a2ac5f7e09afa0c,11547e29f253fb89,Marcos Brigagao,"6' 3""",205 lbs.,"76""",Southpaw,"Apr 01, 1996",11,1,0,3.07,0.43,3.27,0.25,0.0,0.0,0.36,0.0
67533c6f7a2ac5f7e09afa0f,98f6da59d765ec94,Charlie Brenneman,"5' 10""",155 lbs.,"70""",Orthodox,"Feb 09, 1981",19,8,0,1.52,0.56,1.55,0.46,4.23,0.42,0.72,0.0
67533c6f7a2ac5f7e09afa0a,81801f57bd0a7c41,Marcus Brimage,"5' 4""",135 lbs.,"71""",Southpaw,"Apr 06, 1985",7,7,0,3.97,0.35,3.64,0.56,0.56,1.0,0.8,0.0
67533c6f7a2ac5f7e09afa10,48a9a128784d53d1,Elves Brener,"5' 10""",155 lbs.,"72""",Orthodox,"Sep 27, 1997",16,5,0,3.99,0.47,5.3,0.48,1.23,0.23,0.76,0.0
67533c6f7a2ac5f7e09afa0b,497ba5b12a4bfc47,Jason Brilz,"5' 11""",205 lbs.,"71""",Orthodox,"Jul 07, 1975",22,6,1,2.66,0.4,1.78,0.65,2.37,0.25,0.25,1.3
67533c6f7a2ac5f7e09afa11,b19fc66613dc75b9,Chris Brennan,"5' 8""",170 lbs.,,Orthodox,"Oct 12, 1971",21,13,1,0.6,0.4,0.97,0.5,0.0,0.0,0.25,2.1
67533c6f7a2ac5f7e09afa09,3a97fda0de6f1fa4,Marcelo Brito,"6' 1""",170 lbs.,,Orthodox,"Nov 27, 1977",13,8,0,0.6,0.2,3.53,0.55,0.0,0.0,0.5,0.0
67533c6f7a2ac5f7e09afa0e,e319d6697d41f3cf,Robert Breslin,"5' 11""",155 lbs.,,,,3,9,0,2.21,0.46,3.5,0.66,1.38,1.0,0.5,0.0
67533c6f7a2ac5f7e09afa12,1588b787bda7b540,Tom Breese,"6' 3""",185 lbs.,"73""",Southpaw,"Sep 26, 1991",12,3,0,3.34,0.5,2.81,0.6,0.0,0.0,0.7,1.1
67533c6f7a2ac5f7e09afa18,d2c55d1d2e67773b,David Branch,"6' 1""",185 lbs.,"78""",Orthodox,"Sep 26, 1981",22,6,0,1.66,0.39,1.91,0.56,2.55,0.32,0.43,0.0
67533c6f7a2ac5f7e09afa17,c2e3e67b5911bfb7,Diego Brandao,"5' 7""",145 lbs.,"64""",Orthodox,"May 27, 1987",22,11,0,2.94,0.47,3.38,0.62,3.21,0.68,0.8,0.6
67533c6f7a2ac5f7e09afa15,9c44f290f5726d95,Martin Bravo,"5' 8""",145 lbs.,"71""",Southpaw,"Sep 21, 1993",11,3,0,7.66,0.39,5.72,0.51,2.6,0.35,0.85,0.0
67533c6f7a2ac5f7e09afa13,d80ee110748171ac,Mike Breeden,"5' 10""",155 lbs.,"70""",Orthodox,"Apr 21, 1989",11,6,0,5.75,0.45,7.28,0.42,0.98,0.3,0.67,0.0
67533c6f7a2ac5f7e09afa19,edae6db2b3453632,Billy Brand,"5' 6""",135 lbs.,"65""",Orthodox,"Jul 03, 1996",5,2,0,2.86,0.25,8.57,0.4,0.0,0.0,0.75,0.0
67533c6f7a2ac5f7e09afa1c,7138a15258dabf20,Bruna Brasil,"5' 6""",115 lbs.,"65""",Orthodox,"Sep 07, 1993",10,4,1,2.94,0.61,3.49,0.5,1.93,0.72,0.59,0.0
67533c6f7a2ac5f7e09afa20,45f7cb591c3ab00b,Sean Brady,"5' 10""",170 lbs.,"72""",Orthodox,"Nov 23, 1992",17,1,0,4.09,0.55,3.18,0.6,3.49,0.52,0.85,0.9
67533c6f7a2ac5f7e09afa2c,2efbc83a6b9b7f86,Tai Bowden,"5' 11""",230 lbs.,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09afa49,34b96d52db1d26e6,Kevin Borjas,"5' 5""",125 lbs.,"68""",Orthodox,"Dec 06, 1997",9,3,0,4.92,0.4,6.7,0.49,0.0,0.0,0.61,0.0
67533c6f7a2ac5f7e09afa46,3c85e04b08a05751,Calen Born,"5' 8""",170 lbs.,"72""",Switch,"May 24, 1988",7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09afa43,93ce4ac89e3d7652,Luke Cummo,"6' 0""",170 lbs.,"74""",Orthodox,"Apr 27, 1980",6,6,0,1.74,0.43,1.5,0.59,0.89,0.55,0.42,1.4
67533c6f7a2ac5f7e09afa34,e8fb8e53bc2e29d6,Marcus Bossett,"6' 1""",215 lbs.,,Orthodox,,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09afa30,545d549d6bf87187,Francois Botha,"6' 2""",260 lbs.,,Orthodox,"Sep 28, 1968",0,1,0,0.0,0.0,1.05,0.77,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09afa22,a95a0504fd73bd3e,Blake Bowman,"6' 2""",170 lbs.,,,,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09afa1b,3c99bd6cb5d835ef,Adam Bramhald,"5' 10""",135 lbs.,"70""",Orthodox,"Mar 24, 1994",13,3,0,7.65,0.45,8.05,0.33,0.0,0.0,1.0,0.0
67533c6f7a2ac5f7e09afa1e,dc950d59dc590aca,Ebenezer Fontes Braga,"6' 0""",199 lbs.,,Orthodox,"Apr 14, 1969",13,7,2,2.42,0.5,0.42,0.71,0.0,0.0,0.9,0.6
67533c6f7a2ac5f7e09afa2a,611b9c068c9e2c44,Rich Bouphanouvong,"5' 7""",170 lbs.,,,,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09afa25,4a191f4ea2fce7fc,Anvar Boynazarov,"5' 9""",145 lbs.,,Orthodox,"Jan 10, 1989",3,1,0,0.0,0.0,7.83,0.29,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09afa39,b8ff02d5703eca3a,Will Currie,"6' 3""",185 lbs.,"76""",Switch,"Nov 12, 1998",12,4,0,2.73,0.47,5.67,0.44,2.0,0.13,0.5,0.0
67533c6f7a2ac5f7e09afa31,e023fa2e648ea0f1,Steve Bosse,"5' 11""",205 lbs.,"72""",Orthodox,"Jul 29, 1981",12,2,0,5.99,0.52,5.38,0.5,0.92,0.33,1.0,0.0
67533c6f7a2ac5f7e09afa57,d227958e8a0c1466,Kotetsu Boku,"5' 9""",154 lbs.,,Orthodox,"May 27, 1977",25,11,2,2.47,0.42,2.8,0.53,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09afa50,01641ba5df0c69b0,Gabriel Bonfim,"6' 1""",170 lbs.,"72""",Orthodox,"Aug 20, 1997",16,1,0,5.78,0.42,4.38,0.62,2.92,0.75,0.73,1.9
67533c6f7a2ac5f7e09afa3b,05b43e0ead3df345,Kailin Curran,"5' 4""",115 lbs.,"65""",Orthodox,"Apr 11, 1991",4,5,0,3.89,0.43,4.75,0.53,2.0,0.57,0.61,0.6
67533c6f7a2ac5f7e09afa29,5488b3c67600333a,Kyron Bowen,"6' 3""",185 lbs.,"73""",Orthodox,"Dec 22, 1993",9,5,0,2.73,0.57,2.05,0.4,0.0,0.0,0.0,0.0
